"Order ID,Order Date,Product Category,Region,Quantity,Customer ID,Revenue,Profit,Segment,Location"
"ORD219562,2025-02-13,Electronics,West,9,CUST102263,36531,6423.51,Corporate,Hyderabad"
"ORD219563,2023-05-20,Electronics,West,1,CUST103077,4938,753.96,Corporate,Kolkata"
"ORD219566,2023-06-02,Accessories,East,1,CUST100407,948,104.85,Corporate,Pune"
"ORD219567,2023-10-03,Furniture,South,6,CUST101811,13902,1209.06,Consumer,Pune"
"ORD219568,2024-08-30,Furniture,Central,2,CUST100012,9608,1528.46,Consumer,Pune"
"ORD219570,2022-02-04,Clothing,Central,1,CUST100603,3287,457.25,SME,Hyderabad"
"ORD219571,2024-03-23,Clothing,West,5,CUST101758,20465,1575.75,SME,Delhi"
"ORD219572,2024-04-22,Accessories,East,6,CUST100356,13518,2446.63,Consumer,Delhi"
"ORD219573,2023-06-10,Accessories,West,2,CUST103346,4722,854.77,SME,Ahmedabad"
"ORD219574,2023-01-30,Office Supplies,South,1,CUST100302,4832,445.65,Consumer,Hyderabad"
"ORD219575,2023-09-12,Clothing,North,7,CUST102299,18767,2548.05,Consumer,Bengaluru"
"ORD219576,2025-12-21,Electronics,West,1,CUST100582,847,209.49,SME,Chennai"
"ORD219577,2025-08-16,Furniture,South,7,CUST102882,4074,236.45,Corporate,Delhi"
"ORD219578,2025-06-22,Clothing,East,1,CUST102141,3736,275.58,Consumer,Delhi"
"ORD219579,2023-05-01,Accessories,East,9,CUST100030,6354,1430.72,Corporate,Chennai"
"ORD219580,2022-11-08,Electronics,North,5,CUST100300,12620,2437.17,SME,Mumbai"
"ORD219581,2022-06-13,Office Supplies,Central,6,CUST103567,19218,3741.83,SME,Kolkata"
"ORD219583,2025-02-04,Electronics,West,1,CUST100328,865,61.83,Consumer,Kolkata"
"ORD219584,2022-05-10,Electronics,East,8,CUST101121,6272,396.55,Corporate,Bengaluru"
"ORD219585,2022-02-12,Accessories,South,6,CUST103541,25956,3401.29,Corporate,Mumbai"
"ORD219586,2025-02-26,Accessories,North,2,CUST100410,3156,202.5,Consumer,Hyderabad"
"ORD219587,2023-05-05,Furniture,Central,1,CUST100051,1993,381.3,Consumer,Kolkata"
"ORD219588,2025-06-01,Furniture,West,1,CUST102614,3882,853.1,SME,Ahmedabad"
"ORD219589,2022-04-02,Office Supplies,West,4,CUST101050,4580,936.93,Corporate,Kolkata"
"ORD219590,2025-09-07,Electronics,East,3,CUST102912,12783,2969.93,Corporate,Pune"
"ORD219591,2023-03-20,Office Supplies,South,6,CUST100684,12420,3577.2,Consumer,Ahmedabad"
"ORD219592,2024-01-12,Accessories,South,8,CUST102474,33608,9808.89,Consumer,Pune"
"ORD219594,2022-12-05,Accessories,West,7,CUST103827,23198,2851.15,Consumer,Mumbai"
"ORD219595,2024-08-08,Clothing,East,8,CUST102821,16400,3867.85,Consumer,Ahmedabad"
"ORD219596,2025-10-24,Electronics,South,5,CUST102351,11220,3337.97,Corporate,Pune"
"ORD219597,2022-08-27,Electronics,West,8,CUST103610,25472,3902.74,SME,Chennai"
"ORD219598,2023-08-20,Electronics,South,1,CUST103231,507,48.84,Consumer,Chennai"
"ORD219600,2022-04-19,Furniture,South,4,CUST101523,7392,1081.62,SME,Delhi"
"ORD219601,2025-03-29,Clothing,South,1,CUST102740,3507,245.51,Corporate,Pune"
"ORD219602,2023-06-26,Office Supplies,West,5,CUST101306,16190,3839.66,Corporate,Kolkata"
"ORD219603,2025-07-11,Office Supplies,South,3,CUST103819,9633,1464.54,SME,Kolkata"
"ORD219604,2025-03-07,Clothing,South,2,CUST100295,6134,1213.53,Corporate,Pune"
"ORD219605,2025-10-19,Furniture,North,7,CUST100093,7399,1649.81,SME,Chennai"
"ORD219606,2022-03-04,Accessories,South,2,CUST103532,2464,628.85,Consumer,Kolkata"
"ORD219607,2024-06-04,Clothing,South,9,CUST103005,6066,1245.7,Corporate,Ahmedabad"
"ORD219608,2023-08-01,Office Supplies,West,6,CUST103305,3882,1102.41,SME,Kolkata"
"ORD219609,2023-08-06,Clothing,East,8,CUST102202,11848,2028.36,Consumer,Mumbai"
"ORD219610,2024-02-03,Clothing,North,3,CUST100277,5808,1060.4,SME,Kolkata"
"ORD219611,2025-08-19,Electronics,South,5,CUST102552,5920,746.06,SME,Chennai"
"ORD219612,2022-01-20,Furniture,East,3,CUST102026,6108,506.81,Consumer,Kolkata"
"ORD219613,2022-07-31,Electronics,West,9,CUST101815,29421,6094.0,SME,Delhi"
"ORD219614,2024-11-12,Furniture,North,1,CUST100150,1578,194.33,Corporate,Hyderabad"
"ORD219615,2025-12-15,Clothing,West,8,CUST102228,16144,3689.59,Corporate,Ahmedabad"
"ORD219616,2023-04-05,Furniture,East,6,CUST103590,8826,1810.8,SME,Mumbai"
"ORD219617,2023-01-04,Office Supplies,North,7,CUST104118,7245,871.79,SME,Ahmedabad"
"ORD219618,2024-07-22,Electronics,South,2,CUST103078,7382,1397.78,Corporate,Mumbai"
"ORD219620,2022-12-27,Office Supplies,West,1,CUST102709,2758,746.27,SME,Delhi"
"ORD219621,2023-11-10,Furniture,North,7,CUST100604,11830,1824.2,Consumer,Delhi"
"ORD219622,2022-12-23,Furniture,East,8,CUST102821,4312,956.62,Consumer,Ahmedabad"
"ORD219623,2023-05-28,Office Supplies,East,2,CUST101640,5574,534.13,Corporate,Ahmedabad"
"ORD219624,2023-10-28,Furniture,West,2,CUST102504,1616,84.9,Corporate,Hyderabad"
"ORD219626,2022-03-08,Accessories,South,4,CUST102687,13272,2037.77,SME,Ahmedabad"
"ORD219627,2023-01-12,Furniture,South,8,CUST104137,21984,2096.76,SME,Pune"
"ORD219629,2023-03-17,Furniture,West,6,CUST101548,6102,1712.56,Corporate,Chennai"
"ORD219630,2025-10-14,Clothing,East,8,CUST100922,35744,9761.58,Corporate,Pune"
"ORD219631,2025-06-27,Furniture,Central,2,CUST100850,8060,1714.63,Corporate,Ahmedabad"
"ORD219632,2023-12-23,Furniture,West,4,CUST100591,11132,812.79,SME,Kolkata"
"ORD219633,2023-10-01,Clothing,Central,1,CUST102094,2153,494.11,SME,Bengaluru"
"ORD219634,2024-10-29,Electronics,Central,8,CUST103512,6184,1685.35,SME,Mumbai"
"ORD219635,2024-05-01,Accessories,West,1,CUST103821,3693,1033.1,SME,Kolkata"
"ORD219636,2025-11-24,Accessories,South,9,CUST102453,44289,6492.58,Consumer,Chennai"
"ORD219637,2025-10-02,Electronics,East,6,CUST103812,19788,1827.34,Consumer,Kolkata"
"ORD219638,2025-07-22,Furniture,North,3,CUST101152,11313,3283.35,Consumer,Kolkata"
"ORD219639,2023-09-19,Accessories,North,8,CUST101202,25632,6474.88,Corporate,Bengaluru"
"ORD219640,2022-08-23,Electronics,West,2,CUST104209,3620,572.59,Consumer,Pune"
"ORD219642,2025-09-18,Accessories,South,7,CUST101626,34825,5202.23,SME,Kolkata"
"ORD219643,2022-01-11,Clothing,South,1,CUST101185,2257,370.85,Consumer,Chennai"
"ORD219644,2025-12-27,Office Supplies,North,9,CUST102076,19728,2603.08,Corporate,Kolkata"
"ORD219648,2024-07-27,Office Supplies,North,2,CUST102413,1882,230.59,SME,Pune"
"ORD219649,2022-11-15,Office Supplies,North,1,CUST101495,3596,471.93,Corporate,Pune"
"ORD219650,2022-05-02,Electronics,East,8,CUST103173,39984,4441.02,SME,Hyderabad"
"ORD219651,2024-07-12,Furniture,West,9,CUST100118,13077,1718.98,SME,Chennai"
"ORD219652,2025-10-31,Electronics,Central,9,CUST103489,33876,6492.76,Corporate,Mumbai"
"ORD219653,2022-08-04,Clothing,East,5,CUST100103,23490,1639.19,Consumer,Chennai"
"ORD219654,2022-10-18,Clothing,West,5,CUST100049,15590,1058.31,Corporate,Chennai"
"ORD219656,2025-04-30,Electronics,East,6,CUST100474,25968,5820.88,Corporate,Delhi"
"ORD219658,2023-07-02,Electronics,East,2,CUST103662,7326,1318.99,Corporate,Chennai"
"ORD219660,2025-02-17,Office Supplies,North,6,CUST100112,20250,3301.97,Consumer,Hyderabad"
"ORD219661,2022-06-20,Accessories,East,5,CUST103639,13305,2998.93,Consumer,Hyderabad"
"ORD219662,2022-06-13,Furniture,East,4,CUST100753,11064,2204.86,Consumer,Bengaluru"
"ORD219663,2024-10-14,Furniture,Central,6,CUST102279,19368,3242.19,SME,Kolkata"
"ORD219664,2025-03-15,Furniture,South,4,CUST102670,19764,2324.02,Corporate,Ahmedabad"
"ORD219666,2023-06-28,Accessories,East,6,CUST100924,22536,1900.81,SME,Hyderabad"
"ORD219667,2022-06-01,Accessories,West,4,CUST103476,2196,338.14,Corporate,Pune"
"ORD219668,2022-12-31,Office Supplies,South,9,CUST101536,25137,2103.59,Corporate,Mumbai"
"ORD219669,2024-01-10,Electronics,West,7,CUST101600,15729,2037.47,Corporate,Kolkata"
"ORD219670,2022-02-04,Clothing,South,6,CUST102224,4014,839.68,Corporate,Pune"
"ORD219671,2023-06-15,Electronics,West,3,CUST101126,8115,2001.92,SME,Mumbai"
"ORD219672,2025-02-14,Furniture,North,4,CUST103195,13248,1442.69,Corporate,Kolkata"
"ORD219673,2022-10-02,Electronics,East,2,CUST103896,3098,652.0,SME,Hyderabad"
"ORD219674,2023-06-28,Office Supplies,East,3,CUST100482,7278,861.29,Corporate,Mumbai"
"ORD219675,2024-08-10,Furniture,Central,1,CUST100265,4688,721.35,Corporate,Bengaluru"
"ORD219676,2025-10-27,Clothing,East,9,CUST103162,27351,7619.6,Consumer,Mumbai"
"ORD219679,2023-02-23,Accessories,South,4,CUST103810,2532,533.24,SME,Chennai"
"ORD219680,2024-03-02,Accessories,East,8,CUST102446,24688,4992.84,Corporate,Kolkata"
"ORD219681,2022-04-24,Accessories,West,7,CUST103378,32725,3391.1,SME,Delhi"
"ORD219684,2022-02-23,Office Supplies,Central,8,CUST103999,23104,2080.91,Corporate,Kolkata"
"ORD219685,2024-06-28,Clothing,South,3,CUST102234,13563,1260.39,Consumer,Pune"
"ORD219689,2025-02-16,Furniture,West,6,CUST102628,13902,3849.25,SME,Kolkata"
"ORD219690,2024-07-29,Furniture,East,1,CUST100938,4628,1294.94,SME,Kolkata"
"ORD219691,2025-04-15,Clothing,East,5,CUST102733,15595,4060.06,Consumer,Hyderabad"
"ORD219692,2022-04-07,Clothing,South,4,CUST101405,16376,884.55,SME,Hyderabad"
"ORD219693,2024-10-02,Electronics,North,2,CUST102503,2538,318.6,SME,Kolkata"
"ORD219694,2025-01-27,Clothing,East,1,CUST100730,510,62.52,SME,Bengaluru"
"ORD219695,2023-08-09,Furniture,East,7,CUST103127,29834,1981.04,Corporate,Hyderabad"
"ORD219696,2023-04-06,Office Supplies,Central,7,CUST101832,30275,8273.27,SME,Chennai"
"ORD219697,2025-09-24,Electronics,East,6,CUST102410,19500,5813.92,Corporate,Delhi"
"ORD219698,2022-05-02,Clothing,South,5,CUST103370,3820,327.91,Corporate,Bengaluru"
"ORD219699,2024-05-10,Office Supplies,Central,9,CUST101587,20403,2475.26,SME,Ahmedabad"
"ORD219701,2024-06-18,Accessories,South,3,CUST103851,11223,885.05,Corporate,Delhi"
"ORD219702,2023-07-13,Electronics,Central,9,CUST102146,14868,2600.19,Consumer,Pune"
"ORD219704,2024-08-07,Furniture,South,3,CUST102194,6402,998.28,Consumer,Hyderabad"
"ORD219705,2025-11-29,Furniture,East,6,CUST102275,5142,1113.45,Corporate,Pune"
"ORD219706,2022-04-10,Electronics,Central,7,CUST101418,11802,878.32,SME,Kolkata"
"ORD219707,2025-06-04,Electronics,North,2,CUST102915,7346,1924.22,Corporate,Pune"
"ORD219709,2022-06-10,Clothing,North,9,CUST101004,38475,3491.38,Consumer,Ahmedabad"
"ORD219711,2025-09-29,Electronics,East,6,CUST103699,17790,3959.87,SME,Chennai"
"ORD219712,2023-03-15,Office Supplies,South,4,CUST103158,3484,325.57,Corporate,Mumbai"
"ORD219714,2022-07-27,Furniture,South,6,CUST103131,7128,1590.02,SME,Pune"
"ORD219715,2022-03-11,Clothing,Central,6,CUST100506,19974,4359.59,Consumer,Chennai"
"ORD219716,2024-05-12,Clothing,South,7,CUST100337,12523,3251.84,Corporate,Kolkata"
"ORD219717,2023-06-14,Electronics,South,9,CUST103572,16695,1387.86,Corporate,Mumbai"
"ORD219718,2025-03-24,Electronics,West,4,CUST100061,18028,2356.51,Consumer,Mumbai"
"ORD219719,2023-04-11,Clothing,West,9,CUST104118,35838,8537.04,SME,Ahmedabad"
"ORD219721,2023-08-08,Accessories,West,9,CUST101189,10800,1990.14,Consumer,Bengaluru"
"ORD219722,2022-01-26,Clothing,East,8,CUST103057,33400,2816.28,SME,Delhi"
"ORD219723,2025-01-02,Accessories,West,2,CUST104153,9486,846.71,Corporate,Chennai"
"ORD219724,2025-12-06,Clothing,South,7,CUST100446,29645,3379.32,Corporate,Ahmedabad"
"ORD219725,2023-01-06,Electronics,North,7,CUST102490,3682,454.7,Consumer,Delhi"
"ORD219726,2023-06-28,Electronics,North,2,CUST101534,9594,579.91,Consumer,Mumbai"
"ORD219727,2023-03-25,Electronics,South,8,CUST103604,23272,6142.95,Consumer,Mumbai"
"ORD219728,2025-02-02,Furniture,South,6,CUST103042,10206,622.38,SME,Ahmedabad"
"ORD219729,2024-08-31,Electronics,North,6,CUST101585,18498,4452.41,Corporate,Pune"
"ORD219730,2024-09-24,Electronics,Central,5,CUST102945,22970,2796.5,SME,Chennai"
"ORD219733,2023-06-07,Accessories,East,5,CUST104315,23355,2479.88,Corporate,Delhi"
"ORD219734,2024-09-26,Electronics,North,1,CUST103088,1109,76.72,Corporate,Bengaluru"
"ORD219735,2023-10-19,Electronics,North,6,CUST103884,25608,7407.83,Corporate,Pune"
"ORD219736,2024-06-26,Electronics,Central,1,CUST103380,4350,1118.24,SME,Pune"
"ORD219737,2023-03-25,Clothing,East,5,CUST103052,17590,4218.86,Consumer,Bengaluru"
"ORD219738,2023-02-18,Clothing,Central,6,CUST102529,7452,1368.37,Consumer,Mumbai"
"ORD219739,2024-10-26,Clothing,East,3,CUST101060,14070,2946.41,SME,Mumbai"
"ORD219740,2023-04-19,Accessories,South,1,CUST102701,2769,736.8,Consumer,Chennai"
"ORD219741,2024-07-15,Furniture,South,2,CUST103184,1988,292.67,Corporate,Bengaluru"
"ORD219742,2022-10-05,Accessories,North,3,CUST102984,11490,874.92,SME,Chennai"
"ORD219743,2023-10-07,Clothing,South,3,CUST103255,6795,1768.33,Corporate,Chennai"
"ORD219744,2022-10-09,Office Supplies,Central,2,CUST102899,2412,158.43,Corporate,Delhi"
"ORD219745,2022-01-21,Furniture,East,6,CUST102454,26166,7317.15,SME,Kolkata"
"ORD219746,2023-08-07,Electronics,North,7,CUST100415,29393,6774.57,Consumer,Kolkata"
"ORD219748,2022-11-03,Furniture,North,7,CUST103414,16275,3317.49,Corporate,Hyderabad"
"ORD219749,2025-09-15,Office Supplies,North,3,CUST102430,11763,2161.56,Consumer,Ahmedabad"
"ORD219750,2022-02-05,Furniture,East,5,CUST104179,15630,2350.62,Consumer,Chennai"
"ORD219752,2025-12-18,Clothing,Central,4,CUST102861,12216,3079.46,Corporate,Bengaluru"
"ORD219753,2022-02-23,Electronics,West,6,CUST102598,13752,2708.28,Consumer,Pune"
"ORD219754,2024-05-09,Clothing,Central,4,CUST100618,9764,2203.09,Corporate,Kolkata"
"ORD219755,2025-12-31,Clothing,South,4,CUST101486,18592,1898.35,SME,Bengaluru"
"ORD219756,2025-06-05,Accessories,West,7,CUST100596,11851,1188.95,SME,Hyderabad"
"ORD219757,2024-12-12,Clothing,West,6,CUST103328,9330,2423.45,Consumer,Chennai"
"ORD219758,2022-03-03,Clothing,West,1,CUST101189,2521,471.02,Consumer,Bengaluru"
"ORD219759,2025-01-25,Accessories,West,8,CUST103937,29512,4816.78,SME,Hyderabad"
"ORD219760,2022-09-11,Accessories,Central,1,CUST100924,2785,204.19,SME,Hyderabad"
"ORD219761,2025-10-15,Office Supplies,West,9,CUST101729,19539,3058.78,SME,Pune"
"ORD219762,2024-12-03,Clothing,South,4,CUST101259,3848,869.24,Corporate,Pune"
"ORD219763,2022-11-04,Furniture,South,7,CUST100882,11655,884.71,Consumer,Mumbai"
"ORD219764,2025-03-08,Electronics,North,5,CUST100844,4325,247.8,SME,Chennai"
"ORD219765,2022-04-14,Electronics,South,3,CUST102106,5139,967.63,Consumer,Ahmedabad"
"ORD219766,2022-05-21,Accessories,North,8,CUST102799,23680,3055.62,Corporate,Pune"
"ORD219767,2025-08-16,Accessories,South,2,CUST101418,9742,2693.63,SME,Kolkata"
"ORD219768,2023-11-25,Office Supplies,West,3,CUST102390,2400,475.54,Consumer,Hyderabad"
"ORD219769,2025-01-08,Clothing,East,5,CUST102595,10705,1339.33,Consumer,Delhi"
"ORD219771,2023-12-30,Accessories,Central,5,CUST100080,23690,1948.96,SME,Hyderabad"
"ORD219772,2025-08-21,Electronics,North,7,CUST102631,5075,809.0,SME,Delhi"
"ORD219773,2023-04-02,Clothing,East,8,CUST100435,28816,1933.77,Corporate,Kolkata"
"ORD219774,2024-08-12,Office Supplies,South,8,CUST100770,19072,3054.63,Corporate,Chennai"
"ORD219775,2022-02-25,Accessories,West,3,CUST101292,9153,733.41,Corporate,Ahmedabad"
"ORD219776,2022-12-20,Accessories,North,8,CUST101888,9712,2129.78,Corporate,Mumbai"
"ORD219777,2022-03-03,Accessories,North,2,CUST102326,2104,447.67,SME,Hyderabad"
"ORD219778,2024-10-01,Electronics,South,4,CUST100726,13548,3516.86,Consumer,Ahmedabad"
"ORD219779,2023-10-30,Accessories,North,2,CUST101689,5354,1502.34,Consumer,Hyderabad"
"ORD219780,2023-05-24,Accessories,South,5,CUST103844,13640,2911.8,SME,Pune"
"ORD219781,2025-05-25,Electronics,South,3,CUST101927,12849,1138.05,Consumer,Bengaluru"
"ORD219782,2022-03-10,Accessories,West,3,CUST102940,9276,1642.49,SME,Bengaluru"
"ORD219785,2022-04-15,Electronics,Central,6,CUST101563,15126,2228.58,SME,Hyderabad"
"ORD219786,2024-11-02,Clothing,West,5,CUST102017,4420,1047.6,SME,Bengaluru"
"ORD219787,2024-11-22,Office Supplies,West,5,CUST103847,8065,1942.22,Corporate,Pune"
"ORD219788,2022-02-06,Accessories,South,3,CUST101770,8856,2544.77,Consumer,Bengaluru"
"ORD219789,2023-01-12,Office Supplies,Central,4,CUST102939,17192,1921.93,SME,Pune"
"ORD219790,2022-02-08,Clothing,North,3,CUST101298,7173,1897.8,Corporate,Kolkata"
"ORD219791,2022-10-19,Electronics,Central,3,CUST102188,6249,394.48,Corporate,Pune"
"ORD219792,2022-08-08,Electronics,West,9,CUST103993,36792,3180.65,Consumer,Hyderabad"
"ORD219793,2025-03-02,Office Supplies,West,6,CUST103378,3156,901.86,SME,Delhi"
"ORD219794,2025-06-05,Clothing,South,2,CUST102316,8222,2221.49,Consumer,Bengaluru"
"ORD219795,2023-04-27,Accessories,North,1,CUST103568,1409,91.91,Consumer,Hyderabad"
"ORD219796,2022-05-16,Clothing,West,3,CUST102099,10755,719.59,Corporate,Chennai"
"ORD219797,2024-07-15,Clothing,North,3,CUST102552,5394,744.26,SME,Chennai"
"ORD219799,2024-03-13,Furniture,South,4,CUST102902,2112,352.61,Corporate,Ahmedabad"
"ORD219800,2022-02-20,Accessories,Central,5,CUST102083,24210,4530.26,SME,Chennai"
"ORD219801,2024-01-17,Accessories,West,4,CUST103961,19432,1606.2,SME,Delhi"
"ORD219802,2024-09-22,Electronics,West,2,CUST104202,7310,2168.17,Corporate,Bengaluru"
"ORD219803,2025-05-16,Clothing,North,1,CUST103984,2207,638.84,Consumer,Delhi"
"ORD219804,2024-07-15,Electronics,West,7,CUST102034,27307,4156.44,Corporate,Mumbai"
"ORD219805,2025-10-29,Clothing,North,9,CUST103212,37377,6426.33,Consumer,Bengaluru"
"ORD219806,2024-05-09,Furniture,East,9,CUST100091,40320,5676.54,Consumer,Kolkata"
"ORD219807,2025-12-25,Furniture,West,1,CUST101206,3012,640.56,Corporate,Mumbai"
"ORD219808,2023-02-23,Office Supplies,Central,9,CUST104301,5112,1149.31,Corporate,Kolkata"
"ORD219809,2025-01-12,Clothing,Central,1,CUST102927,1938,356.3,SME,Ahmedabad"
"ORD219810,2023-05-01,Electronics,North,1,CUST103684,1374,386.2,Consumer,Ahmedabad"
"ORD219811,2023-07-21,Electronics,East,2,CUST102088,3594,491.2,Consumer,Chennai"
"ORD219812,2022-05-07,Electronics,West,6,CUST100702,14412,1657.59,Consumer,Bengaluru"
"ORD219813,2022-09-09,Office Supplies,South,9,CUST103409,33849,7240.92,Consumer,Chennai"
"ORD219814,2024-05-16,Accessories,South,5,CUST102568,14085,1276.74,Corporate,Pune"
"ORD219815,2023-03-18,Electronics,Central,9,CUST102789,44406,8628.45,Consumer,Hyderabad"
"ORD219817,2024-02-03,Electronics,South,8,CUST100613,7552,636.85,SME,Mumbai"
"ORD219818,2024-04-20,Electronics,North,7,CUST103608,21889,2826.22,Corporate,Mumbai"
"ORD219819,2022-09-21,Electronics,West,3,CUST101770,3921,394.59,Consumer,Bengaluru"
"ORD219820,2022-06-01,Accessories,Central,3,CUST104033,8391,1740.07,Consumer,Chennai"
"ORD219821,2023-12-20,Electronics,East,4,CUST102333,8116,510.73,Corporate,Ahmedabad"
"ORD219822,2025-11-14,Accessories,North,9,CUST100583,31536,8028.56,Consumer,Delhi"
"ORD219823,2023-02-08,Accessories,North,3,CUST103608,14283,2800.33,Corporate,Mumbai"
"ORD219824,2024-12-27,Office Supplies,West,8,CUST100093,37808,9991.44,SME,Chennai"
"ORD219825,2024-09-12,Furniture,East,8,CUST100669,8720,785.39,SME,Chennai"
"ORD219826,2023-07-03,Electronics,North,6,CUST101484,21594,3629.02,Consumer,Bengaluru"
"ORD219827,2024-02-17,Electronics,East,2,CUST104126,9044,1962.42,Corporate,Mumbai"
"ORD219828,2023-07-07,Electronics,Central,6,CUST100607,23178,2003.9,Corporate,Delhi"
"ORD219829,2022-07-26,Accessories,North,4,CUST101315,4964,265.51,SME,Ahmedabad"
"ORD219831,2024-09-12,Furniture,Central,1,CUST100924,1431,350.86,SME,Hyderabad"
"ORD219832,2022-04-12,Electronics,Central,3,CUST102031,3918,962.07,Consumer,Mumbai"
"ORD219833,2023-12-27,Clothing,North,8,CUST102820,14336,4015.95,Consumer,Bengaluru"
"ORD219834,2022-08-24,Clothing,South,1,CUST102707,2347,456.56,Consumer,Kolkata"
"ORD219835,2025-10-01,Clothing,East,3,CUST101258,7413,1559.62,Corporate,Mumbai"
"ORD219840,2022-03-01,Office Supplies,South,7,CUST100232,25522,2905.21,SME,Mumbai"
"ORD219843,2024-09-13,Accessories,South,6,CUST101320,15486,2726.8,SME,Kolkata"
"ORD219844,2022-08-07,Accessories,South,5,CUST100129,10140,2774.44,Corporate,Ahmedabad"
"ORD219845,2024-04-25,Accessories,West,2,CUST100227,6976,918.81,SME,Bengaluru"
"ORD219846,2023-10-14,Accessories,Central,6,CUST104282,27744,7260.69,Consumer,Pune"
"ORD219847,2023-07-27,Accessories,West,3,CUST103930,13053,2074.51,SME,Delhi"
"ORD219848,2022-02-10,Electronics,Central,9,CUST101388,32499,2746.39,Consumer,Kolkata"
"ORD219849,2023-06-21,Furniture,Central,3,CUST103172,3156,840.95,Corporate,Chennai"
"ORD219850,2022-03-25,Clothing,West,9,CUST102619,17658,3042.95,SME,Pune"
"ORD219851,2024-10-28,Clothing,East,6,CUST101581,13164,1119.04,Corporate,Chennai"
"ORD219853,2025-12-29,Electronics,Central,9,CUST100734,7317,497.89,SME,Hyderabad"
"ORD219854,2023-01-29,Accessories,West,8,CUST104113,33312,7030.68,SME,Chennai"
"ORD219855,2022-08-16,Furniture,South,2,CUST103952,6626,932.86,Consumer,Bengaluru"
"ORD219857,2025-05-09,Office Supplies,Central,8,CUST102274,6288,1160.82,Consumer,Hyderabad"
"ORD219858,2024-01-23,Electronics,North,5,CUST101247,3350,373.06,Corporate,Hyderabad"
"ORD219859,2024-05-29,Office Supplies,East,4,CUST102362,13336,2630.19,SME,Bengaluru"
"ORD219860,2022-01-12,Clothing,West,6,CUST102112,23514,6917.28,Consumer,Delhi"
"ORD219861,2025-06-30,Electronics,South,6,CUST100992,24114,1345.15,Corporate,Hyderabad"
"ORD219862,2024-11-17,Clothing,South,7,CUST100779,13076,1209.0,Consumer,Bengaluru"
"ORD219863,2023-06-05,Electronics,Central,5,CUST102220,14090,3973.93,SME,Kolkata"
"ORD219865,2025-11-09,Office Supplies,South,8,CUST103843,38440,11179.77,Corporate,Chennai"
"ORD219866,2024-05-28,Furniture,Central,1,CUST103150,2473,511.8,Corporate,Chennai"
"ORD219867,2025-01-17,Electronics,East,4,CUST103351,12940,1396.46,Corporate,Bengaluru"
"ORD219868,2024-04-29,Office Supplies,North,3,CUST102070,12957,938.36,Consumer,Bengaluru"
"ORD219871,2024-05-26,Electronics,North,8,CUST101733,6080,1552.57,Consumer,Hyderabad"
"ORD219872,2022-02-02,Office Supplies,Central,5,CUST102681,3060,790.91,Consumer,Hyderabad"
"ORD219873,2025-02-03,Clothing,East,6,CUST102156,22878,6638.31,SME,Delhi"
"ORD219874,2024-02-13,Accessories,West,6,CUST103814,24618,3634.8,Corporate,Delhi"
"ORD219875,2023-07-28,Furniture,West,1,CUST102762,2480,691.82,Consumer,Ahmedabad"
"ORD219876,2025-11-10,Furniture,North,7,CUST101828,18053,1631.56,Corporate,Kolkata"
"ORD219877,2024-05-24,Accessories,West,1,CUST102333,4995,1422.58,Corporate,Ahmedabad"
"ORD219878,2022-07-17,Electronics,Central,7,CUST103358,31997,3548.88,Consumer,Hyderabad"
"ORD219879,2024-07-25,Office Supplies,South,8,CUST103360,30496,4635.44,Consumer,Kolkata"
"ORD219881,2022-10-21,Accessories,North,8,CUST104171,5296,1328.21,Consumer,Chennai"
"ORD219882,2022-06-08,Accessories,South,6,CUST102297,18168,2676.53,SME,Pune"
"ORD219883,2025-04-12,Clothing,West,6,CUST102814,6384,864.33,SME,Chennai"
"ORD219885,2024-08-10,Furniture,West,6,CUST102944,13344,916.0,Corporate,Delhi"
"ORD219886,2022-07-27,Electronics,Central,5,CUST103180,7485,422.13,Corporate,Hyderabad"
"ORD219887,2025-10-25,Electronics,Central,6,CUST101904,23892,1533.22,Corporate,Chennai"
"ORD219889,2023-07-17,Furniture,East,9,CUST103399,44469,4811.36,SME,Mumbai"
"ORD219890,2025-02-28,Furniture,East,8,CUST101255,28648,1745.35,SME,Chennai"
"ORD219891,2025-09-06,Clothing,South,8,CUST102585,17712,4112.56,Corporate,Mumbai"
"ORD219892,2024-05-12,Office Supplies,South,7,CUST100427,32053,6734.59,Consumer,Kolkata"
"ORD219893,2022-01-07,Electronics,Central,1,CUST102602,4589,1137.78,SME,Kolkata"
"ORD219894,2025-07-25,Furniture,North,4,CUST100048,2884,521.8,Corporate,Mumbai"
"ORD219895,2022-05-05,Clothing,Central,4,CUST100179,12508,1179.34,Consumer,Bengaluru"
"ORD219898,2024-12-13,Office Supplies,Central,2,CUST101641,5744,1297.93,SME,Bengaluru"
"ORD219899,2025-11-05,Furniture,East,3,CUST104208,7845,1662.49,SME,Mumbai"
"ORD219900,2024-09-12,Accessories,South,3,CUST100529,13785,3034.83,Consumer,Delhi"
"ORD219901,2022-05-09,Accessories,East,1,CUST103194,1350,397.45,Corporate,Bengaluru"
"ORD219902,2024-03-31,Clothing,South,7,CUST104026,29673,1930.27,SME,Ahmedabad"
"ORD219903,2025-12-11,Clothing,West,4,CUST104277,19752,1308.95,Corporate,Chennai"
"ORD219905,2024-12-13,Clothing,North,9,CUST102643,25821,7570.47,Consumer,Ahmedabad"
"ORD219906,2025-10-20,Furniture,East,2,CUST102730,6558,1217.68,SME,Mumbai"
