Order ID,Order Date,Product Category,Region,Quantity,Customer ID,Revenue,Profit
ORD214232,28-10-2025,Clothing,East,7,CUST101614,20888,2117.77
ORD214233,21-12-2022,Accessories,North,9,CUST104292,43794,8839.08
ORD214234,08-06-2023,Clothing,North,4,CUST102464,18384,3709.45
ORD214235,20-09-2022,Accessories,East,4,CUST100005,17836,1078.21
ORD214236,02-10-2024,Clothing,West,5,CUST103375,10620,2607.88
ORD214237,18-01-2022,Furniture,West,5,CUST104967,16430,4064.41
ORD214238,08-07-2023,Electronics,East,2,CUST104483,3314,324.52
ORD214239,25-07-2023,Accessories,Central,9,CUST100793,13662,828.34
ORD214240,13-05-2023,Electronics,West,9,CUST104767,24021,5524.99
ORD214241,11-06-2025,Furniture,South,9,CUST103295,9180,768.40
ORD214242,04-06-2022,Accessories,North,9,CUST103556,34911,7762.95
ORD214243,10-04-2025,Electronics,West,1,CUST103691,3020,264.47
ORD214244,12-05-2025,Clothing,Central,8,CUST102297,35144,9316.07
ORD214245,19-01-2022,Furniture,West,8,CUST100984,20168,4091.50
ORD214246,04-12-2024,Clothing,West,4,CUST102740,17572,3412.36
ORD214247,25-12-2022,Clothing,North,1,CUST102112,2675,491.08
ORD214248,23-01-2024,Furniture,South,1,CUST103714,2199,132.63
ORD214249,17-11-2022,Accessories,South,1,CUST101428,1368,355.26
ORD214250,02-06-2023,Office Supplies,Central,3,CUST100792,10668,1742.02
ORD214251,16-06-2023,Office Supplies,East,3,CUST100962,6612,942.31
ORD214252,19-08-2022,Furniture,East,4,CUST101511,3640,756.22
ORD214253,09-05-2022,Office Supplies,East,2,CUST100732,2576,450.65
ORD214254,23-09-2022,Electronics,Central,9,CUST104693,31041,3783.40
ORD214255,02-06-2022,Accessories,West,9,CUST102198,17442,1518.14
ORD214256,14-06-2024,Clothing,South,7,CUST104706,29106,2192.71
ORD214257,25-03-2024,Clothing,South,2,CUST102574,4288,467.93
ORD214258,23-03-2023,Furniture,West,3,CUST103534,3441,920.56
ORD214259,07-07-2023,Clothing,South,8,CUST101474,4656,360.64
ORD214260,22-09-2024,Electronics,South,9,CUST100504,43317,10994.16
ORD214261,19-03-2025,Electronics,East,4,CUST103408,13188,3521.86
ORD214262,25-12-2025,Furniture,East,9,CUST100605,30888,7915.56
ORD214263,07-05-2023,Clothing,North,4,CUST101691,4180,1111.44
ORD214264,29-01-2023,Office Supplies,North,2,CUST100289,6212,644.53
ORD214265,17-11-2022,Office Supplies,South,7,CUST101679,26901,8039.52
ORD214266,04-03-2024,Accessories,East,9,CUST104328,29556,5488.71
ORD214267,30-01-2024,Furniture,North,2,CUST103735,3372,851.96
ORD214268,21-12-2025,Accessories,North,8,CUST103542,10216,1750.08
ORD214269,26-12-2022,Office Supplies,East,6,CUST101432,16650,1627.25
ORD214270,26-04-2023,Office Supplies,North,9,CUST103986,11898,3111.83
ORD214271,14-01-2022,Office Supplies,West,5,CUST102337,13360,2306.73
ORD214272,26-08-2023,Accessories,West,1,CUST103445,2851,835.54
ORD214273,19-01-2025,Furniture,East,5,CUST103905,8915,2253.98
ORD214274,19-12-2023,Electronics,East,7,CUST102369,11081,2633.12
ORD214275,11-09-2024,Electronics,North,7,CUST103039,21098,4847.99
ORD214276,27-03-2024,Office Supplies,South,4,CUST103863,17524,3544.87
ORD214277,23-08-2025,Furniture,Central,6,CUST104683,18222,4998.49
ORD214278,24-01-2025,Furniture,West,6,CUST102789,18678,3834.00
ORD214279,11-03-2025,Clothing,West,1,CUST102383,3239,968.45
ORD214280,28-10-2024,Clothing,East,5,CUST100178,4600,830.77
ORD214281,31-05-2023,Accessories,South,7,CUST103735,23975,1688.81
ORD214282,09-10-2024,Clothing,East,5,CUST102481,13530,3238.51
ORD214283,19-11-2022,Accessories,North,8,CUST100872,4272,260.58
ORD214284,09-12-2023,Electronics,South,1,CUST104533,938,137.35
ORD214285,23-03-2024,Office Supplies,North,9,CUST102527,38700,6283.27
ORD214286,26-12-2024,Furniture,West,2,CUST102515,6838,1859.77
ORD214287,25-08-2024,Electronics,East,8,CUST101520,39696,7553.07
ORD214288,25-05-2025,Electronics,East,5,CUST102466,24805,7094.93
ORD214289,02-01-2023,Accessories,Central,7,CUST104637,16709,1838.61
ORD214290,23-06-2025,Office Supplies,South,7,CUST100174,27041,3248.68
ORD214291,09-06-2023,Accessories,West,1,CUST103369,3617,511.07
ORD214292,14-03-2024,Electronics,Central,8,CUST100050,14048,3265.60
ORD214293,14-12-2022,Furniture,Central,3,CUST101700,12663,2786.40
ORD214294,31-01-2024,Clothing,East,4,CUST100983,3976,403.37
ORD214295,25-01-2022,Accessories,South,3,CUST101932,3207,484.03
ORD214296,09-12-2022,Electronics,East,2,CUST102648,8650,1193.26
ORD214297,23-11-2025,Clothing,South,7,CUST104731,12285,2946.15
ORD214298,12-09-2023,Clothing,Central,5,CUST100158,18975,2694.45
ORD214299,13-11-2024,Electronics,North,7,CUST103171,18319,4377.79
ORD214300,25-11-2024,Office Supplies,West,1,CUST100116,2982,557.90
ORD214301,19-07-2023,Electronics,Central,2,CUST101491,4544,1297.98
ORD214302,03-10-2025,Furniture,East,6,CUST102086,7698,2266.42
ORD214303,11-03-2023,Clothing,West,6,CUST102395,19902,4127.30
ORD214304,18-04-2024,Furniture,Central,3,CUST100984,3348,937.15
ORD214305,31-01-2024,Accessories,South,1,CUST103237,3226,743.31
ORD214306,17-02-2025,Clothing,East,3,CUST100785,8307,1823.16
ORD214307,28-04-2024,Office Supplies,Central,4,CUST101618,10220,1700.35
ORD214308,24-01-2024,Electronics,South,1,CUST101527,1968,374.04
ORD214309,30-08-2023,Accessories,South,7,CUST101832,9226,1359.51
ORD214310,09-12-2024,Furniture,South,3,CUST101837,10065,943.52
ORD214311,31-03-2023,Accessories,West,8,CUST101145,18224,5124.24
ORD214312,04-09-2022,Office Supplies,East,7,CUST103094,23247,2393.71
ORD214313,05-03-2025,Electronics,South,6,CUST101253,18972,3518.95
ORD214314,03-07-2022,Accessories,Central,8,CUST102188,34056,7978.45
ORD214315,31-07-2024,Furniture,South,9,CUST101405,22194,5679.07
ORD214316,18-05-2024,Accessories,East,2,CUST104301,8310,1154.27
ORD214317,13-08-2022,Electronics,West,9,CUST101186,23859,5117.05
ORD214318,28-10-2024,Accessories,South,5,CUST101448,13350,2146.59
ORD214319,15-10-2025,Furniture,Central,1,CUST104229,4555,1163.50
ORD214320,28-05-2024,Electronics,East,1,CUST101002,4243,909.23
ORD214321,04-05-2023,Office Supplies,South,7,CUST102631,26159,1613.64
ORD214322,11-04-2023,Office Supplies,West,6,CUST102611,8388,1698.50
ORD214323,02-06-2023,Clothing,North,9,CUST101486,26811,6048.71
ORD214324,02-10-2023,Accessories,Central,1,CUST102951,1238,343.12
ORD214325,02-05-2024,Furniture,South,7,CUST102111,11557,724.27
ORD214326,23-07-2022,Accessories,South,8,CUST102557,25960,5172.73
ORD214327,15-01-2022,Electronics,North,4,CUST103356,8308,1455.41
ORD214328,08-02-2022,Clothing,East,1,CUST100713,2716,571.11
ORD214329,12-11-2022,Furniture,North,3,CUST103699,14535,3507.69
ORD214330,30-08-2024,Accessories,East,2,CUST102240,6622,553.51
ORD214331,30-10-2022,Furniture,South,3,CUST101474,9828,1822.88
ORD214332,13-06-2022,Electronics,North,6,CUST103430,25818,4651.16
ORD214333,13-09-2023,Clothing,South,3,CUST101023,14661,2621.08
ORD214334,24-01-2025,Furniture,North,4,CUST100397,19644,3012.13
ORD214335,19-03-2025,Electronics,South,1,CUST104013,2524,662.28
ORD214336,18-07-2023,Office Supplies,South,6,CUST103328,5250,345.59
ORD214337,02-05-2025,Furniture,South,2,CUST101873,6922,1012.06
ORD214338,27-07-2022,Clothing,West,4,CUST104738,3816,755.33
ORD214339,01-06-2025,Furniture,North,5,CUST104633,3575,991.09
ORD214340,27-09-2025,Furniture,West,5,CUST104396,12910,2679.27
ORD214341,25-09-2024,Electronics,South,4,CUST100627,13880,1149.07
ORD214342,10-09-2023,Accessories,Central,3,CUST102798,5727,1261.33
ORD214343,01-01-2024,Accessories,East,4,CUST103484,4856,654.98
ORD214344,21-03-2023,Furniture,North,3,CUST101666,5799,1141.03
ORD214345,25-04-2023,Clothing,North,3,CUST100946,11886,2291.25
ORD214346,20-06-2024,Clothing,East,4,CUST101919,11032,1026.98
ORD214347,16-04-2023,Electronics,West,9,CUST100622,7542,1921.08
ORD214348,19-03-2023,Furniture,East,9,CUST102175,29349,5430.10
ORD214349,02-07-2022,Furniture,Central,8,CUST102161,35232,5164.95
ORD214350,27-10-2022,Accessories,South,4,CUST101760,15604,1583.36
ORD214351,21-04-2022,Electronics,East,2,CUST102980,6416,1790.12
ORD214352,06-05-2022,Office Supplies,East,9,CUST104983,12708,1404.40
ORD214353,12-06-2022,Clothing,South,6,CUST101214,20922,5936.04
ORD214354,22-02-2023,Clothing,North,8,CUST100619,27888,5169.23
ORD214355,08-03-2024,Furniture,Central,4,CUST103602,13348,2345.32
ORD214356,19-03-2023,Electronics,East,8,CUST101875,30592,5137.77
ORD214357,26-12-2025,Office Supplies,East,6,CUST104887,21642,5852.31
ORD214358,14-05-2024,Clothing,North,6,CUST104249,18264,4629.85
ORD214359,30-06-2023,Electronics,Central,6,CUST102272,29430,6447.09
ORD214360,06-01-2023,Office Supplies,South,9,CUST102551,13374,2420.11
ORD214361,10-05-2025,Furniture,South,1,CUST102613,1556,333.28
ORD214362,26-12-2024,Accessories,West,1,CUST101634,1655,183.37
ORD214363,19-03-2022,Clothing,Central,5,CUST104768,15435,2688.98
ORD214364,11-08-2023,Clothing,Central,1,CUST104055,959,81.70
ORD214365,08-10-2025,Office Supplies,East,9,CUST102440,22815,1872.50
ORD214366,03-03-2024,Accessories,West,4,CUST100100,10612,2410.68
ORD214367,24-01-2022,Electronics,South,2,CUST102250,9768,2791.11
ORD214368,03-11-2024,Furniture,Central,3,CUST103668,14100,3533.90
ORD214369,14-07-2022,Electronics,Central,9,CUST103629,15948,4541.06
ORD214370,23-11-2025,Office Supplies,North,8,CUST100765,31080,3277.94
ORD214371,05-06-2025,Clothing,South,3,CUST103404,10641,1228.15
ORD214372,27-02-2022,Clothing,North,8,CUST103566,12584,1962.73
ORD214373,16-01-2022,Electronics,West,4,CUST104665,15824,2307.01
ORD214374,01-03-2022,Furniture,Central,6,CUST104836,10020,1247.71
ORD214375,28-12-2024,Office Supplies,West,4,CUST103279,13844,1704.15
ORD214376,28-06-2025,Furniture,North,5,CUST104933,18335,5101.99
ORD214377,12-09-2024,Office Supplies,South,9,CUST100732,26775,2549.65
ORD214378,28-07-2024,Furniture,Central,2,CUST101406,7922,2127.83
ORD214379,06-01-2025,Electronics,South,9,CUST102328,6372,1130.92
ORD214380,24-04-2024,Accessories,West,3,CUST103926,7677,2162.82
ORD214381,12-10-2024,Office Supplies,East,5,CUST100778,3010,163.94
ORD214382,20-11-2025,Electronics,South,7,CUST101372,33509,3535.08
ORD214383,28-02-2024,Clothing,South,2,CUST102900,8534,1491.10
ORD214384,28-08-2022,Clothing,South,4,CUST100318,3240,276.60
ORD214385,16-08-2024,Furniture,Central,1,CUST100895,2854,296.12
ORD214386,13-09-2022,Clothing,West,3,CUST102713,12441,2097.01
ORD214387,20-03-2022,Accessories,West,6,CUST102356,5106,1235.33
ORD214388,21-10-2025,Office Supplies,Central,2,CUST100996,5274,1299.11
ORD214389,07-01-2022,Furniture,South,8,CUST104944,38392,7827.89
ORD214390,25-11-2024,Office Supplies,South,7,CUST103528,30723,8518.06
ORD214391,12-11-2024,Office Supplies,East,3,CUST102141,4269,885.19
ORD214392,06-12-2023,Electronics,South,1,CUST103462,4473,250.29
ORD214393,05-02-2025,Clothing,North,4,CUST104735,7136,1280.87
ORD214394,30-03-2024,Office Supplies,South,4,CUST101252,13992,4084.23
ORD214395,26-09-2024,Accessories,East,5,CUST101520,24745,5296.26
ORD214396,11-09-2025,Accessories,North,3,CUST100584,7626,1693.76
ORD214397,01-10-2024,Clothing,East,2,CUST102130,5604,440.09
ORD214398,28-03-2022,Clothing,East,2,CUST103819,8786,1229.37
ORD214399,23-05-2022,Furniture,West,8,CUST100879,7560,1977.65
ORD214400,18-11-2023,Furniture,Central,7,CUST100461,18522,1436.96
ORD214401,28-12-2024,Furniture,East,1,CUST103634,948,246.30
ORD214402,22-07-2024,Clothing,South,9,CUST104827,5103,986.33
ORD214403,26-06-2025,Office Supplies,West,3,CUST100610,4170,619.10
ORD214404,13-03-2022,Electronics,North,3,CUST101925,10560,2983.73
ORD214405,15-03-2023,Furniture,Central,1,CUST102703,1371,78.64
ORD214406,31-08-2023,Electronics,West,4,CUST104330,5792,1631.57
ORD214407,13-10-2024,Accessories,East,2,CUST101336,4112,1108.61
ORD214408,07-12-2022,Clothing,West,3,CUST100960,6357,1886.20
ORD214409,27-12-2022,Accessories,South,1,CUST101385,595,91.74
ORD214410,21-12-2024,Furniture,South,3,CUST102295,11748,1940.44
ORD214411,25-11-2025,Office Supplies,South,4,CUST104358,7400,1674.82
ORD214412,05-03-2023,Furniture,Central,6,CUST103268,11712,908.41
ORD214413,26-07-2022,Electronics,West,3,CUST103930,4083,452.78
ORD214414,06-06-2022,Furniture,West,6,CUST102731,5052,810.85
ORD214415,16-05-2023,Office Supplies,East,2,CUST104713,7440,1706.93
ORD214416,15-03-2024,Office Supplies,North,8,CUST100482,16032,2791.40
ORD214417,25-04-2023,Clothing,South,5,CUST102255,19270,2069.44
ORD214418,24-11-2022,Clothing,North,1,CUST104231,4289,527.30
ORD214419,19-06-2022,Office Supplies,North,6,CUST104051,21366,5072.66
ORD214420,14-09-2023,Office Supplies,South,3,CUST104318,8886,2234.62
ORD214421,14-03-2024,Electronics,South,4,CUST103091,11244,1788.27
ORD214422,11-02-2023,Furniture,East,8,CUST101480,33664,3310.27
ORD214423,11-10-2023,Clothing,Central,8,CUST104381,11696,2265.77
ORD214424,17-04-2025,Electronics,South,8,CUST103404,5296,794.55
ORD214425,09-02-2023,Furniture,North,5,CUST102024,4150,870.40
ORD214426,24-08-2024,Clothing,East,1,CUST104909,2279,583.93
ORD214427,21-11-2022,Electronics,West,9,CUST104887,13563,2468.62
ORD214428,17-12-2023,Accessories,East,9,CUST104428,23967,6602.18
ORD214429,05-04-2022,Accessories,South,8,CUST102162,35496,5046.74
ORD214430,21-06-2022,Clothing,South,3,CUST103087,9438,1606.35
ORD214431,15-05-2024,Electronics,Central,6,CUST104239,23910,4606.65
ORD214432,18-11-2024,Furniture,East,7,CUST102881,10024,2302.81
ORD214433,27-02-2023,Furniture,South,4,CUST102633,4620,841.69
ORD214434,13-07-2024,Electronics,North,7,CUST103092,28182,7123.76
ORD214435,02-05-2024,Accessories,North,9,CUST103932,20619,4621.84
ORD214436,26-02-2024,Electronics,East,6,CUST103632,15294,2103.06
ORD214437,26-02-2024,Accessories,Central,2,CUST102947,5442,1142.72
ORD214438,27-12-2023,Accessories,East,6,CUST101045,15312,1977.94
ORD214439,30-11-2023,Furniture,Central,3,CUST101697,3168,725.93
ORD214440,14-02-2024,Clothing,North,7,CUST100409,23030,4913.78
ORD214441,26-02-2022,Office Supplies,South,3,CUST103227,4560,430.15
ORD214442,17-01-2022,Electronics,West,8,CUST100914,9232,2078.44
ORD214443,07-03-2024,Accessories,South,5,CUST101182,4395,363.36
ORD214444,03-05-2025,Electronics,North,3,CUST102829,3159,230.56
ORD214445,08-05-2024,Clothing,North,1,CUST100086,2933,617.98
ORD214446,04-10-2023,Clothing,South,5,CUST100406,4855,647.42
ORD214447,16-09-2025,Office Supplies,South,3,CUST104816,12720,1147.14
ORD214448,24-09-2023,Office Supplies,North,4,CUST104615,4416,1310.92
ORD214449,16-05-2025,Accessories,South,4,CUST102057,4896,1309.59
ORD214450,11-12-2024,Office Supplies,West,3,CUST104078,1956,184.29
ORD214451,24-01-2023,Accessories,West,6,CUST102325,11574,3309.03
ORD214452,06-02-2022,Furniture,East,6,CUST103204,29604,5965.52
ORD214453,18-12-2024,Accessories,West,1,CUST101986,3761,676.88
ORD214454,12-07-2022,Office Supplies,North,4,CUST101480,12800,1781.88
ORD214455,02-07-2023,Electronics,North,1,CUST104663,1907,248.57
ORD214456,24-06-2023,Office Supplies,East,7,CUST100275,26292,1991.60
ORD214457,26-10-2024,Clothing,Central,7,CUST100476,19852,1893.00
ORD214458,04-10-2023,Office Supplies,East,6,CUST102245,10668,1251.08
ORD214459,06-08-2023,Furniture,Central,2,CUST102531,6184,1447.42
ORD214460,25-12-2025,Accessories,Central,4,CUST104174,11436,3316.34
ORD214461,24-08-2024,Clothing,South,3,CUST100026,5757,957.86
ORD214462,14-07-2025,Accessories,West,8,CUST103750,27400,3911.69
ORD214463,21-10-2023,Accessories,Central,2,CUST104842,5596,1481.68
ORD214464,15-03-2022,Office Supplies,South,2,CUST102523,5024,1106.22
ORD214465,27-02-2025,Electronics,East,1,CUST100370,3631,403.77
ORD214466,13-12-2023,Clothing,East,9,CUST102416,25812,4763.42
ORD214467,22-08-2025,Furniture,Central,3,CUST104086,11169,3025.33
ORD214468,15-12-2023,Furniture,South,8,CUST104804,20656,4440.97
ORD214469,18-02-2023,Electronics,North,7,CUST102060,15526,2223.83
ORD214470,21-08-2024,Electronics,West,1,CUST104705,3421,537.29
ORD214471,31-12-2022,Office Supplies,Central,6,CUST101841,18516,5085.43
ORD214472,14-04-2022,Furniture,North,8,CUST101673,24496,5560.96
ORD214473,04-05-2025,Clothing,West,6,CUST103175,25272,4486.08
ORD214474,24-06-2023,Electronics,North,9,CUST102219,16578,3639.43
ORD214475,19-06-2024,Electronics,South,3,CUST103611,8781,1943.72
ORD214476,23-10-2023,Electronics,Central,6,CUST102039,15840,3038.65
ORD214477,30-06-2023,Clothing,North,4,CUST104023,17024,3522.07
ORD214478,26-06-2025,Furniture,North,3,CUST101627,9768,1350.60
ORD214479,24-05-2024,Clothing,North,8,CUST103276,8432,1158.69
ORD214480,14-05-2024,Clothing,Central,7,CUST104643,11522,1553.04
ORD214481,13-09-2024,Office Supplies,South,7,CUST100128,10745,641.15
ORD214482,09-11-2023,Electronics,South,5,CUST102952,7435,1911.12
ORD214483,27-02-2023,Furniture,North,1,CUST104592,3262,291.53
ORD214484,18-10-2023,Office Supplies,South,6,CUST104051,28320,2082.90
ORD214485,05-12-2023,Office Supplies,West,6,CUST102410,29334,4567.79
ORD214486,08-03-2023,Accessories,South,3,CUST100194,2370,402.51
ORD214487,31-03-2024,Electronics,North,5,CUST103954,23520,2723.46
ORD214488,09-03-2024,Furniture,West,9,CUST104639,43803,12665.11
ORD214489,30-12-2024,Furniture,Central,7,CUST101654,10472,959.83
ORD214490,22-11-2025,Furniture,East,8,CUST104475,13976,2703.49
ORD214491,25-07-2024,Electronics,South,9,CUST100994,14283,2894.67
ORD214492,25-01-2022,Furniture,West,6,CUST101605,21006,4492.45
ORD214493,01-02-2025,Clothing,East,5,CUST101337,15695,3899.71
ORD214494,25-10-2023,Clothing,Central,5,CUST100197,5895,1569.61
ORD214495,27-01-2022,Electronics,East,5,CUST101368,19875,2443.00
ORD214496,17-12-2024,Furniture,Central,4,CUST102331,4704,1394.77
ORD214497,03-01-2024,Accessories,North,2,CUST104326,7604,1167.07
ORD214498,22-10-2025,Accessories,North,7,CUST100679,9744,2397.40
ORD214499,09-10-2024,Accessories,Central,7,CUST102511,21931,1320.98
ORD214500,11-01-2024,Clothing,East,8,CUST100915,7192,1699.81
ORD214501,07-09-2025,Accessories,South,8,CUST103721,35776,9216.38
ORD214502,08-12-2022,Furniture,East,8,CUST104171,18488,1425.16
ORD214503,04-11-2025,Furniture,East,9,CUST101469,41859,5295.85
ORD214504,07-09-2022,Accessories,South,6,CUST101851,21972,3558.06
ORD214505,03-05-2022,Office Supplies,East,4,CUST102124,7288,1756.30
ORD214506,21-12-2023,Accessories,East,2,CUST101373,1116,203.57
ORD214507,28-02-2022,Office Supplies,West,5,CUST100322,2915,605.89
ORD214508,29-04-2023,Electronics,Central,6,CUST103251,20736,2948.10
ORD214509,28-12-2023,Electronics,North,7,CUST101442,10563,2825.12
ORD214510,23-02-2022,Furniture,Central,6,CUST104463,21132,2992.58
ORD214511,22-04-2022,Clothing,East,4,CUST101725,15452,2604.84
ORD214512,19-03-2024,Furniture,South,4,CUST100753,10296,1652.78
ORD214513,22-07-2023,Furniture,South,7,CUST100540,28994,7144.13
ORD214514,23-03-2023,Clothing,North,1,CUST104404,1833,467.88
ORD214515,23-11-2024,Furniture,North,3,CUST102266,5925,1638.04
ORD214516,04-02-2022,Clothing,North,2,CUST102837,8694,934.38
ORD214517,04-01-2024,Furniture,South,2,CUST104912,7172,1992.07
ORD214518,08-06-2024,Electronics,East,7,CUST100390,17668,2163.41
ORD214519,18-06-2023,Office Supplies,North,5,CUST102093,9040,2436.36
ORD214520,27-07-2023,Furniture,North,3,CUST102063,3726,984.71
ORD214521,06-10-2025,Office Supplies,South,9,CUST101720,21951,3593.12
ORD214522,07-06-2022,Accessories,East,9,CUST100547,33876,8455.72
ORD214523,27-12-2024,Furniture,North,3,CUST101074,12270,2893.53
ORD214524,12-02-2022,Electronics,East,2,CUST104245,5090,311.75
ORD214525,12-05-2023,Clothing,West,3,CUST101511,9126,516.08
ORD214526,09-06-2025,Electronics,North,9,CUST104516,16101,1158.75
ORD214527,21-03-2023,Office Supplies,North,8,CUST101282,27504,7895.46
ORD214528,24-01-2024,Clothing,South,3,CUST100624,10923,2492.87
ORD214529,01-05-2022,Electronics,West,4,CUST103799,10500,1612.95
ORD214530,09-07-2022,Electronics,West,5,CUST104981,14710,1547.56
ORD214531,17-04-2023,Electronics,West,4,CUST100161,8984,2577.95
ORD214532,29-11-2023,Clothing,Central,2,CUST100522,8992,998.83
ORD214533,13-02-2024,Electronics,South,9,CUST101230,27936,5194.19
ORD214534,27-05-2025,Electronics,South,2,CUST102317,3244,359.41
ORD214535,21-06-2024,Office Supplies,North,5,CUST103052,17970,4163.51
ORD214536,26-05-2022,Electronics,South,9,CUST102384,14427,1343.52
ORD214537,25-04-2022,Electronics,North,8,CUST101435,32584,6479.63
ORD214538,14-07-2025,Accessories,North,1,CUST103173,3119,662.50
ORD214539,24-09-2024,Clothing,Central,3,CUST103068,12426,3615.83
ORD214540,05-03-2023,Accessories,South,9,CUST102619,43668,8765.37
ORD214541,02-03-2022,Office Supplies,South,3,CUST100545,6837,1170.91
ORD214542,19-06-2022,Accessories,Central,4,CUST103286,19296,2859.38
ORD214543,29-01-2025,Furniture,Central,3,CUST104063,10761,822.72
ORD214544,06-07-2023,Clothing,South,7,CUST102794,24724,5698.73
ORD214545,27-05-2024,Electronics,South,9,CUST101335,13905,1554.52
ORD214546,09-06-2023,Accessories,North,4,CUST101033,7928,1016.00
ORD214547,19-07-2025,Accessories,East,9,CUST104311,9486,502.41
ORD214548,18-05-2025,Electronics,North,2,CUST100843,1124,241.38
ORD214549,27-08-2022,Electronics,West,2,CUST101432,3774,904.69
ORD214550,30-01-2022,Office Supplies,West,9,CUST101240,36972,2720.75
ORD214551,08-10-2022,Accessories,East,7,CUST101823,22680,1910.97
ORD214552,12-12-2025,Accessories,Central,5,CUST104201,16015,4095.69
ORD214553,09-01-2025,Furniture,West,5,CUST103225,11295,2639.44
ORD214554,18-12-2025,Furniture,Central,9,CUST103139,9936,804.24
ORD214555,15-10-2023,Accessories,Central,4,CUST103528,7972,1241.09
ORD214556,20-04-2024,Furniture,North,1,CUST101515,3516,449.83
ORD214557,02-08-2025,Accessories,Central,6,CUST104697,17916,1629.81
ORD214558,26-01-2022,Clothing,East,3,CUST101034,14862,2371.83
ORD214559,15-01-2025,Office Supplies,North,2,CUST102484,9870,2595.71
ORD214560,05-08-2022,Furniture,East,4,CUST101637,9440,2398.40
ORD214561,16-07-2022,Accessories,Central,9,CUST102847,7731,1519.36
ORD214562,21-03-2022,Furniture,West,8,CUST104509,35144,6674.53
ORD214563,05-02-2023,Office Supplies,Central,7,CUST104326,13895,2968.82
ORD214564,20-12-2023,Clothing,East,2,CUST103926,7768,2282.47
ORD214565,12-10-2022,Electronics,South,1,CUST102448,3524,901.53
ORD214566,05-10-2023,Electronics,South,7,CUST103935,13335,1377.82
ORD214567,25-04-2023,Furniture,West,5,CUST102826,17935,2989.86
ORD214568,04-08-2024,Accessories,East,8,CUST104664,34528,8170.02
ORD214569,15-11-2024,Office Supplies,West,5,CUST100981,11830,3099.90
ORD214570,04-07-2023,Clothing,North,5,CUST102097,18195,1294.31
ORD214571,03-01-2025,Clothing,Central,8,CUST104575,34416,7690.87
ORD214572,04-02-2024,Clothing,North,9,CUST102632,44082,3888.88
ORD214573,19-07-2024,Electronics,South,2,CUST102896,9590,733.58
ORD214574,30-12-2022,Office Supplies,Central,8,CUST103124,39384,10274.56
ORD214575,03-04-2023,Electronics,North,7,CUST104696,31423,7750.60
ORD214576,01-10-2023,Furniture,South,8,CUST101787,36296,8589.37
ORD214577,08-05-2023,Clothing,North,3,CUST100207,9675,542.28
ORD214578,06-01-2022,Office Supplies,Central,4,CUST102784,3304,377.37
ORD214579,25-07-2022,Clothing,North,7,CUST104266,34083,5377.53
ORD214580,17-12-2025,Electronics,Central,5,CUST100715,5180,1398.66
ORD214581,07-12-2024,Electronics,North,7,CUST103050,7546,1364.26
ORD214582,30-12-2023,Electronics,West,6,CUST103736,27534,4809.08
ORD214583,01-09-2023,Clothing,North,4,CUST100589,18760,959.65
ORD214584,26-12-2022,Office Supplies,North,2,CUST102952,3898,1003.50
ORD214585,06-12-2022,Office Supplies,West,6,CUST101402,6546,1284.81
ORD214586,15-01-2024,Furniture,South,6,CUST101757,29418,4202.06
ORD214587,24-02-2024,Clothing,Central,6,CUST102825,4914,442.89
ORD214588,14-01-2023,Furniture,East,1,CUST100215,3401,526.58
ORD214589,18-12-2024,Furniture,South,6,CUST103745,9888,1084.52
ORD214590,28-04-2025,Furniture,Central,2,CUST100587,3132,509.10
ORD214591,24-06-2023,Furniture,North,5,CUST102585,6650,842.05
ORD214592,04-02-2025,Electronics,South,7,CUST102015,34860,2126.22
ORD214593,31-05-2023,Furniture,North,1,CUST104642,2189,652.56
ORD214594,15-02-2024,Office Supplies,South,5,CUST102124,6065,982.27
ORD214595,27-09-2022,Furniture,South,9,CUST104818,39276,9952.08
ORD214596,25-06-2025,Electronics,East,3,CUST104044,10710,846.43
ORD214597,09-02-2023,Accessories,West,2,CUST103029,1176,237.77
ORD214598,22-08-2024,Accessories,South,2,CUST103094,4334,785.46
ORD214599,17-01-2023,Accessories,North,3,CUST102112,13263,3825.07
ORD214600,06-05-2025,Clothing,East,1,CUST104615,1786,448.11
ORD214601,12-01-2022,Office Supplies,South,2,CUST102790,5874,900.60
ORD214602,10-10-2024,Electronics,West,6,CUST103572,14766,3670.47
ORD214603,17-11-2022,Accessories,North,8,CUST103809,25664,3901.14
ORD214604,03-03-2022,Electronics,East,4,CUST103819,16320,3920.14
ORD214605,11-06-2022,Electronics,Central,2,CUST101673,2994,367.86
ORD214606,26-01-2025,Clothing,West,5,CUST103202,15380,2202.97
ORD214607,16-01-2023,Accessories,Central,3,CUST100539,14982,3017.61
ORD214608,25-04-2023,Furniture,Central,5,CUST101364,12435,2303.22
ORD214609,01-04-2023,Electronics,East,3,CUST101035,7389,1100.00
ORD214610,18-02-2022,Accessories,East,4,CUST102911,11344,3226.32
ORD214611,30-06-2022,Electronics,East,5,CUST100828,22310,3926.79
ORD214612,05-01-2022,Clothing,Central,7,CUST103647,4718,1086.62
ORD214613,17-04-2022,Clothing,North,2,CUST102331,9916,1529.44
ORD214614,14-10-2022,Furniture,East,6,CUST102457,25272,5833.29
ORD214615,15-01-2023,Clothing,West,6,CUST102908,14448,3584.47
ORD214616,21-10-2022,Accessories,East,6,CUST100858,6504,1214.78
